信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给/发行量_得分,供给/发行占比_得分,供给/10Y以上发行_得分,需求/银行总净买入_得分,估值/地方债-国债利差_得分,估值/地方债-国债利差变化_得分,估值/地方债-NCD利差_得分,情绪/非银情绪_得分,供给/发行量变化_得分,需求/银行总净买入变化_得分,情绪/非银情绪变化_得分,估值/地方债-NCD利差变化_得分,估值/地方债-国债利差变化加速度_得分,供需/供给×银行承接_得分,供需/供给×非银承接_得分
2022-06-23,2022-06-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,2022-06-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,2022-06-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-06-28,2022-06-29,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-06-29,2022-06-30,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-06-30,2022-07-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-01,2022-07-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-04,2022-07-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-05,2022-07-06,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-07-06,2022-07-07,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-07,2022-07-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-08,2022-07-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-11,2022-07-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,2022-07-13,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-13,2022-07-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-14,2022-07-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-15,2022-07-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-18,2022-07-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,2022-07-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,2022-07-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-07-21,2022-07-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-22,2022-07-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-25,2022-07-26,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-26,2022-07-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-27,2022-07-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,2022-07-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-07-29,2022-08-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-01,2022-08-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,2022-08-03,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,2022-08-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,2022-08-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-05,2022-08-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,2022-08-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-09,2022-08-10,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-10,2022-08-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-08-11,2022-08-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-12,2022-08-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-08-15,2022-08-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-16,2022-08-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,2022-08-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-08-18,2022-08-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-08-19,2022-08-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-22,2022-08-23,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-23,2022-08-24,1.0,看多,-0.0002534344843870828,-0.0012036798461992904,0.0009502453618122075,0.0001151904761904,-0.0003686249605776,-0.429999999999979,-1.5000000000010143,1.0700000000010352,否,其他,否,是,其他,10.0,5.0,20.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-24,2022-08-25,1.0,看多,0.0005439005118914597,-0.00011411894970658754,0.0006580194615980473,0.0001153611111111,0.0004285394007803,0.5000000000009858,-0.249999999999001,0.7499999999999868,是,其他,否,否,其他,10.0,5.0,20.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-25,2022-08-26,1.0,看多,-0.0015222765770454005,-0.0024201610037947185,0.000897884426749318,0.0001151626984126,-0.0016374392754581,-1.9100000000009731,-2.899999999999986,0.989999999999013,否,其他,否,是,其他,10.0,2.5,20.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-08-26,2022-08-29,1.0,看多,-0.0015113552076414516,-0.00024285916941380048,-0.0012684960382276511,0.0001159206349206,-0.001627275842562,-1.8999999999990205,-0.4000000000009898,-1.4999999999980307,否,该空没空,否,是,该空没空,20.0,5.0,10.0,0.0,15.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-29,2022-08-30,1.0,看多,0.0009637477855755083,0.0018858687202301105,-0.0009221209346546022,0.0001166746031746,0.000847073182401,0.9899999999990126,2.050000000000004,-1.0600000000009913,是,有效进攻,是,否,有效进攻,20.0,5.0,10.0,0.0,15.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-30,2022-08-31,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-08-31,2022-09-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,2022-09-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-02,2022-09-05,1.0,看多,0.000612546671849401,-0.0007751712291476087,0.0013877179009970098,0.0001155833333333,0.0004969633385162,0.5800000000009964,-1.010000000000004,1.5900000000010004,是,其他,否,否,其他,20.0,5.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-09-05,2022-09-06,1.0,看多,0.00015820755309703394,0.0005041278072286381,-0.0003459202541316042,0.0001153531746031,4.2854378493918594e-05,0.0499999999990091,0.460000000000009,-0.4100000000009999,是,有效进攻,是,否,有效进攻,10.0,5.0,20.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-06,2022-09-07,1.0,看多,0.0014524241397919635,0.00045184645182949623,0.0010005776879624673,0.0001153333333333,0.0013370908064587,1.559999999999999,0.3999999999999837,1.1600000000000152,是,有效进攻,是,否,有效进攻,20.0,5.0,20.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-07,2022-09-08,1.0,看多,-0.0002884488278328545,-0.0005488247470505359,0.00026037591921768133,0.0001147142857142,-0.0004031631135471,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,其他,否,是,其他,10.0,5.0,20.0,0.0,15.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-08,2022-09-09,1.0,看多,9.774904193959877e-05,-0.00025256441866450263,0.0003503134606041014,0.0001149007936507,-1.7151751711278408e-05,-0.0199999999999853,-0.4099999999990222,0.3899999999990369,否,其他,否,否,其他,20.0,5.0,20.0,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-09,2022-09-13,1.0,看多,-0.001171459484275661,-0.0007131897081885663,-0.0004582697760870946,0.0001149087301587,-0.0012863682144344,-1.499999999999002,-0.9400000000009748,-0.5599999999980271,否,该空没空,否,是,该空没空,10.0,5.0,20.0,0.0,15.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-13,2022-09-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-14,2022-09-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-15,2022-09-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-16,2022-09-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-19,2022-09-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-20,2022-09-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-21,2022-09-22,1.0,看多,0.00010735602522293775,0.0017459241119981428,-0.001638568086775205,0.0001159206349206,-8.564609697708148e-06,-0.01000000000001,1.8900000000000168,-1.9000000000000268,否,其他,是,否,有效进攻,20.0,5.0,20.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-22,2022-09-23,1.0,看多,0.0002443930917277459,-0.00032937600915661225,0.0005737691008843582,0.0001159246031746,0.0001284684885531,0.1500000000009826,-0.5000000000000143,0.6500000000009969,是,其他,否,否,其他,20.0,5.0,10.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-23,2022-09-26,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,15.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-26,2022-09-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-27,2022-09-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-28,2022-09-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-29,2022-09-30,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,0.0,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-09-30,2022-10-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,0.0,20.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-10,2022-10-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-11,2022-10-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-10-12,2022-10-13,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-13,2022-10-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-14,2022-10-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-17,2022-10-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-10-18,2022-10-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-19,2022-10-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,0.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-20,2022-10-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,2.5,0.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-21,2022-10-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,0.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-24,2022-10-25,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,2.5,0.0,0.0,0.0,5.0,2.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-10-25,2022-10-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-26,2022-10-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-27,2022-10-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,2.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-28,2022-10-31,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,2.5,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-10-31,2022-11-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-01,2022-11-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-02,2022-11-03,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,20.0,0.0,15.0,0.0,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-03,2022-11-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-04,2022-11-07,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,20.0,0.0,15.0,0.0,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-07,2022-11-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-08,2022-11-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,0.0,5.0,2.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-09,2022-11-10,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,15.0,2.5,2.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-10,2022-11-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,2.5,10.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-11,2022-11-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,5.0,10.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-14,2022-11-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-15,2022-11-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-16,2022-11-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-17,2022-11-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,2.5,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-11-18,2022-11-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,2022-11-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-22,2022-11-23,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2022-11-23,2022-11-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,20.0,5.0,20.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
