signal_date,周期起始,周期结束,总分_raw,总分,供给模块_利空,需求模块_利空,估值模块_利空,情绪模块_利空,利空模块数,供给或需求利空,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性,结论,仓位
2025-05-12,2025-05-12,2025-05-18,72.5,72.5,0,0,0,0,0,0,10.0,中性,0.0,利多,7.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,5.0,利多,25.0,利多,看多,1.0
2025-05-19,2025-05-19,2025-05-25,45.0,45.0,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,10.0,利多,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-05-26,2025-05-26,2025-06-01,67.5,67.5,0,0,0,0,0,0,10.0,中性,0.0,利空,7.5,中性,0.0,中性,5.0,中性,0.0,利空,15.0,利多,5.0,利多,25.0,利多,中性,0.7
2025-06-02,2025-06-02,2025-06-08,62.5,62.5,0,0,0,0,0,0,10.0,中性,0.0,利多,15.0,利多,0.0,中性,5.0,中性,5.0,中性,0.0,利空,2.5,中性,25.0,利多,中性,0.7
2025-06-09,2025-06-09,2025-06-15,42.5,42.5,0,1,0,1,2,1,10.0,中性,0.0,利多,15.0,利多,0.0,中性,0.0,利空,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-06-16,2025-06-16,2025-06-22,60.0,60.0,0,0,0,0,0,0,0.0,利空,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,2.5,中性,25.0,利多,中性,0.7
2025-06-23,2025-06-23,2025-06-29,52.5,52.5,1,0,0,0,1,1,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,利多,0.0,利空,15.0,利多,2.5,中性,25.0,利多,中性,0.7
2025-06-30,2025-06-30,2025-07-06,80.0,80.0,0,0,0,0,0,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,10.0,利多,0.0,利空,7.5,中性,2.5,中性,25.0,利多,看多,1.0
2025-07-07,2025-07-07,2025-07-13,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,10.0,利多,0.0,利空,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2025-07-14,2025-07-14,2025-07-20,62.5,62.5,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,10.0,利多,0.0,利空,7.5,中性,2.5,中性,25.0,利多,中性,0.7
2025-07-21,2025-07-21,2025-07-27,15.0,15.0,1,0,0,1,2,1,0.0,利空,0.0,中性,0.0,利空,0.0,中性,5.0,中性,0.0,利空,7.5,中性,2.5,中性,0.0,利空,看空,-1.0
2025-07-28,2025-07-28,2025-08-03,35.0,35.0,0,0,0,1,1,0,0.0,利空,0.0,中性,7.5,中性,0.0,中性,10.0,利多,0.0,利空,15.0,利多,2.5,中性,0.0,利空,中性,0.7
2025-08-04,2025-08-04,2025-08-10,52.5,52.5,0,0,1,0,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,0.0,利空,5.0,利多,25.0,利多,中性,0.7
2025-08-11,2025-08-11,2025-08-17,52.5,52.5,0,0,0,1,1,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,5.0,中性,0.0,利空,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-08-18,2025-08-18,2025-08-24,17.5,17.5,1,0,0,1,2,1,0.0,利空,0.0,中性,0.0,利空,0.0,中性,5.0,中性,0.0,利空,7.5,中性,5.0,利多,0.0,利空,看空,-1.0
2025-08-25,2025-08-25,2025-08-31,27.5,27.5,1,0,0,1,2,1,0.0,利空,0.0,利空,7.5,中性,0.0,中性,10.0,利多,5.0,中性,0.0,利空,5.0,利多,0.0,利空,看空,-1.0
2025-09-01,2025-09-01,2025-09-07,75.0,75.0,0,0,0,0,0,0,20.0,利多,0.0,利多,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,看多,1.0
2025-09-08,2025-09-08,2025-09-14,57.5,57.5,0,0,0,0,0,0,10.0,中性,0.0,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2025-09-15,2025-09-15,2025-09-21,40.0,40.0,0,1,0,1,2,1,10.0,中性,0.0,中性,7.5,中性,0.0,中性,0.0,利空,10.0,利多,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-09-22,2025-09-22,2025-09-28,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2025-09-29,2025-09-29,2025-10-05,55.0,55.0,0,0,0,1,1,0,20.0,利多,0.0,利空,15.0,利多,0.0,中性,5.0,中性,10.0,利多,0.0,利空,5.0,利多,0.0,利空,中性,0.7
2025-10-06,2025-10-06,2025-10-12,87.5,87.5,0,0,0,0,0,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,5.0,中性,10.0,利多,7.5,中性,5.0,利多,25.0,利多,看多,1.0
2025-10-13,2025-10-13,2025-10-19,62.5,62.5,0,0,0,1,1,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,5.0,中性,10.0,利多,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-10-20,2025-10-20,2025-10-26,42.5,42.5,0,1,0,1,2,1,10.0,中性,0.0,中性,7.5,中性,0.0,中性,0.0,利空,5.0,中性,15.0,利多,5.0,利多,0.0,利空,中性,0.7
2025-10-27,2025-10-27,2025-11-02,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,利空,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2025-11-03,2025-11-03,2025-11-09,75.0,75.0,0,0,0,0,0,0,20.0,利多,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,看多,1.0
2025-11-10,2025-11-10,2025-11-16,72.5,72.5,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,5.0,利多,25.0,利多,看多,1.0
2025-11-17,2025-11-17,2025-11-23,40.0,40.0,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-11-24,2025-11-24,2025-11-30,20.0,20.0,1,0,0,1,2,1,0.0,利空,0.0,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,2.5,中性,0.0,利空,看空,-1.0
2025-12-01,2025-12-01,2025-12-07,52.5,52.5,0,0,0,1,1,0,10.0,中性,0.0,中性,15.0,利多,0.0,中性,10.0,利多,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-12-08,2025-12-08,2025-12-14,50.0,50.0,0,0,0,1,1,0,10.0,中性,0.0,利多,15.0,利多,0.0,中性,10.0,利多,10.0,利多,0.0,利空,5.0,利多,0.0,利空,中性,0.7
2025-12-15,2025-12-15,2025-12-21,62.5,62.5,0,0,0,1,1,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,5.0,中性,10.0,利多,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-12-22,2025-12-22,2025-12-28,52.5,52.5,0,1,0,1,2,1,20.0,利多,0.0,利多,15.0,利多,0.0,中性,0.0,利空,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2025-12-29,2025-12-29,2026-01-04,82.5,82.5,0,0,0,0,0,0,20.0,利多,0.0,利空,15.0,利多,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,看多,1.0
2026-01-05,2026-01-05,2026-01-11,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,利多,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-01-12,2026-01-12,2026-01-18,55.0,55.0,0,0,0,1,1,0,20.0,利多,0.0,中性,7.5,中性,0.0,中性,10.0,利多,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2026-01-19,2026-01-19,2026-01-25,40.0,40.0,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,0.0,利空,中性,0.7
2026-01-26,2026-01-26,2026-02-01,55.0,55.0,1,0,0,0,1,1,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,5.0,中性,15.0,利多,5.0,利多,25.0,利多,中性,0.7
2026-02-02,2026-02-02,2026-02-08,52.5,52.5,1,0,0,0,1,1,0.0,利空,0.0,中性,0.0,利空,0.0,中性,10.0,利多,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-02-09,2026-02-09,2026-02-15,57.5,57.5,0,0,0,0,0,0,10.0,中性,0.0,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-03-02,2026-03-02,2026-03-08,30.0,30.0,1,0,0,1,2,1,10.0,中性,0.0,利空,0.0,利空,0.0,中性,5.0,中性,10.0,利多,0.0,利空,5.0,利多,0.0,利空,中性,0.7
2026-03-09,2026-03-09,2026-03-15,80.0,80.0,0,0,0,0,0,0,10.0,中性,0.0,中性,15.0,利多,0.0,中性,5.0,中性,5.0,中性,15.0,利多,5.0,利多,25.0,利多,看多,1.0
2026-03-16,2026-03-16,2026-03-22,60.0,60.0,1,0,0,0,1,1,0.0,利空,0.0,中性,0.0,利空,0.0,中性,10.0,利多,5.0,中性,15.0,利多,5.0,利多,25.0,利多,中性,0.7
2026-03-23,2026-03-23,2026-03-29,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-03-30,2026-03-30,2026-04-05,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-04-06,2026-04-06,2026-04-12,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-04-13,2026-04-13,2026-04-19,60.0,60.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-04-20,2026-04-20,2026-04-26,60.0,60.0,0,1,0,0,1,1,10.0,中性,0.0,中性,7.5,中性,0.0,中性,0.0,利空,5.0,中性,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-04-27,2026-04-27,2026-05-03,60.0,60.0,0,0,0,0,0,0,10.0,中性,0.0,利空,7.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,5.0,利多,25.0,利多,中性,0.7
2026-05-04,2026-05-04,2026-05-10,82.5,82.5,0,0,0,0,0,0,20.0,利多,0.0,利多,15.0,利多,0.0,中性,5.0,中性,5.0,中性,7.5,中性,5.0,利多,25.0,利多,看多,1.0
2026-05-11,2026-05-11,2026-05-17,42.5,42.5,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,15.0,利多,5.0,利多,0.0,利空,中性,0.7
2026-05-18,2026-05-18,2026-05-24,72.5,72.5,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,10.0,利多,0.0,利空,15.0,利多,5.0,利多,25.0,利多,看多,1.0
2026-05-25,2026-05-25,2026-05-31,40.0,40.0,1,0,0,0,1,1,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,7.5,中性,2.5,中性,25.0,利多,中性,0.7
2026-06-01,2026-06-01,2026-06-07,57.5,57.5,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,2.5,中性,25.0,利多,中性,0.7
2026-06-08,2026-06-08,2026-06-14,65.0,65.0,0,0,0,0,0,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,15.0,利多,2.5,中性,25.0,利多,中性,0.7
2026-06-15,2026-06-15,2026-06-21,37.5,37.5,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,10.0,利多,0.0,利空,7.5,中性,2.5,中性,0.0,利空,中性,0.7
2026-06-22,2026-06-22,2026-06-28,52.5,52.5,0,1,0,0,1,1,10.0,中性,0.0,中性,7.5,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,2.5,中性,25.0,利多,中性,0.7
2026-06-29,2026-06-29,2026-07-05,50.0,50.0,0,1,1,0,2,1,10.0,中性,0.0,中性,7.5,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,25.0,利多,中性,0.7
2026-07-06,2026-07-06,2026-07-12,32.5,32.5,0,0,0,1,1,0,10.0,中性,0.0,中性,7.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,2.5,中性,0.0,利空,中性,0.7
