交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
17,2022-05-11,2022-05-11,2022-05-11,多头,1.0,1.0,1,0.7499999999990153,-1.5099999999990121,2.2599999999980276,是,是,已平仓
18,2022-05-13,2022-05-17,2022-05-17,多头,1.0,1.0,3,5.630000000001017,-1.230000000000016,6.860000000001033,是,是,已平仓
19,2022-05-19,2022-05-19,2022-05-19,多头,1.0,1.0,1,0.3499999999999684,0.26999999999999247,0.07999999999997592,是,是,已平仓
20,2022-05-24,2022-05-27,2022-05-27,多头,1.0,1.0,4,1.6799999999999802,7.0100000000000025,-5.330000000000022,是,是,已平仓
21,2022-06-01,2022-06-01,2022-06-01,多头,1.0,1.0,1,-1.2199999999989997,-1.250000000000001,0.030000000001001448,否,是,已平仓
22,2022-06-08,2022-06-08,2022-06-08,多头,1.0,1.0,1,-2.260000000000005,-0.8499999999990113,-1.4100000000009938,否,是,已平仓
23,2022-06-14,2022-06-14,2022-06-14,多头,1.0,1.0,1,0.019999999999985307,-0.5000000000000143,0.5199999999999996,是,是,已平仓
24,2022-06-20,2022-06-20,2022-06-20,多头,1.0,1.0,1,0.07999999999900448,-1.010000000000004,1.0899999999990084,是,是,已平仓
25,2022-06-22,2022-06-24,2022-06-24,多头,1.0,1.0,3,0.540000000000991,-1.250000000000001,1.7900000000009921,是,是,已平仓
26,2022-06-28,2022-06-30,2022-06-30,多头,1.0,1.0,3,-1.8699999999999966,1.2399999999999909,-3.1099999999999874,否,是,已平仓
27,2022-07-04,2022-07-04,2022-07-04,多头,1.0,1.0,1,0.3500000000000031,-1.9000000000000266,2.2500000000000298,是,是,已平仓
28,2022-07-06,2022-07-12,2022-07-12,多头,1.0,1.0,5,0.8000000000000025,2.160000000000009,-1.3600000000000065,是,是,已平仓
29,2022-07-14,2022-07-14,2022-07-14,多头,1.0,1.0,1,-0.3799999999999984,1.600000000000004,-1.9800000000000024,否,是,已平仓
30,2022-07-18,2022-07-18,2022-07-18,多头,1.0,1.0,1,1.5000000000010143,0.19999999999999185,1.3000000000010226,是,是,已平仓
31,2022-07-20,2022-07-20,2022-07-20,多头,1.0,1.0,1,1.910000000000002,1.4899999999999982,0.4200000000000037,是,是,已平仓
32,2022-07-26,2022-07-27,2022-07-27,多头,1.0,1.0,2,1.460000000000003,0.8900000000009942,0.5699999999990089,是,是,已平仓
33,2022-07-29,2022-08-01,2022-08-01,多头,1.0,1.0,2,1.1299999999999852,5.579999999999995,-4.45000000000001,是,是,已平仓
34,2022-08-08,2022-08-10,2022-08-10,多头,1.0,1.0,3,-0.3700000000000231,-0.2700000000000272,-0.09999999999999587,否,是,已平仓
35,2022-08-17,2022-08-23,2022-08-23,多头,1.0,1.0,5,3.0200000000000022,2.709999999998998,0.31000000000100414,是,是,已平仓
36,2022-09-01,2022-09-01,2022-09-01,多头,1.0,1.0,1,0.899999999999998,0.999999999999994,-0.09999999999999598,是,是,已平仓
37,2022-09-05,2022-09-05,2022-09-05,多头,1.0,1.0,1,0.04999999999900917,0.460000000000009,-0.41000000000099984,是,是,已平仓
38,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
39,2022-09-09,2022-09-13,2022-09-13,多头,1.0,1.0,2,0.1800000000000066,-1.7100000000009814,1.890000000000988,是,是,已平仓
40,2022-09-16,2022-09-16,2022-09-16,多头,1.0,1.0,1,-0.6900000000000308,-1.0500000000000091,0.35999999999997834,否,是,已平仓
41,2022-09-21,2022-09-26,2022-09-26,多头,1.0,1.0,4,-3.4299999999990236,-5.139999999999,1.709999999999976,否,是,已平仓
42,2022-09-28,2022-09-28,2022-09-28,多头,1.0,1.0,1,-0.22999999999901571,-3.499999999999996,3.27000000000098,否,是,已平仓
43,2022-09-30,2022-09-30,2022-09-30,多头,1.0,1.0,1,-0.25000000000000716,-0.999999999999994,0.7499999999999869,否,是,已平仓
44,2022-10-11,2022-10-11,2022-10-11,多头,1.0,1.0,1,-0.36000000000098453,-0.23999999999999716,-0.12000000000098737,否,是,已平仓
45,2022-10-17,2022-10-20,2022-10-20,多头,1.0,1.0,4,1.8599999999989807,-1.9799999999989963,3.839999999997977,是,是,已平仓
46,2022-10-25,2022-10-25,2022-10-25,多头,1.0,1.0,1,0.3200000000000078,-1.249999999998995,1.5699999999990029,是,是,已平仓
47,2022-10-28,2022-11-03,2022-11-03,多头,1.0,1.0,5,-0.7399999999990052,1.7700000000000014,-2.509999999999007,否,是,已平仓
48,2022-11-07,2022-11-09,2022-11-09,多头,1.0,1.0,3,-0.49999999999997957,0.6999999999999715,-1.199999999999951,否,是,已平仓
49,2022-11-21,2022-11-25,2022-11-25,多头,1.0,1.0,5,2.360000000001007,-0.49999999999997957,2.8600000000009866,是,是,已平仓
50,2022-11-30,2022-11-30,2022-11-30,多头,1.0,1.0,1,1.329999999999977,-0.4999999999990082,1.829999999998985,是,是,已平仓
51,2022-12-06,2022-12-06,2022-12-06,多头,1.0,1.0,1,-2.3899999999989903,-2.500000000000002,0.11000000000101195,否,是,已平仓
52,2022-12-14,2022-12-20,2022-12-20,多头,1.0,1.0,5,-0.28000000000000275,2.1999999999999797,-2.4799999999999827,否,是,已平仓
53,2022-12-22,2022-12-23,2022-12-23,多头,1.0,1.0,2,0.2399999999999971,3.5500000000000114,-3.3100000000000143,是,是,已平仓
54,2023-01-03,2023-01-04,2023-01-04,多头,1.0,1.0,2,1.2999999999999816,2.500000000000002,-1.2000000000000206,是,是,已平仓
55,2023-01-13,2023-01-17,2023-01-17,多头,1.0,1.0,3,-2.5999999999989916,-2.389999999999996,-0.20999999999899543,否,是,已平仓
56,2023-01-19,2023-01-20,2023-01-20,多头,1.0,1.0,2,-0.6500000000000257,-1.0899999999999799,0.4399999999999542,否,是,已平仓
57,2023-02-01,2023-02-01,2023-02-01,多头,1.0,1.0,1,-0.019999999999985307,-1.239999999999991,1.2200000000000057,否,是,已平仓
58,2023-02-06,2023-02-15,2023-02-15,多头,1.0,1.0,8,1.250000000000001,0.25000000000000705,0.999999999999994,是,是,已平仓
59,2023-02-21,2023-02-27,2023-02-27,多头,1.0,1.0,5,0.5699999999999803,0.5299999999990035,0.04000000000097681,是,是,已平仓
60,2023-03-02,2023-03-02,2023-03-02,多头,1.0,1.0,1,-0.12000000000001593,-1.3399999999990155,1.2199999999989997,否,是,已平仓
61,2023-03-07,2023-03-08,2023-03-08,多头,1.0,1.0,2,-0.11000000000097737,-0.019999999999985363,-0.09000000000099201,否,是,已平仓
62,2023-03-10,2023-03-13,2023-03-13,多头,1.0,1.0,2,-0.6299999999989994,0.4900000000000043,-1.1199999999990036,否,是,已平仓
63,2023-03-16,2023-03-21,2023-03-21,多头,1.0,1.0,4,0.7599999999999969,0.4800000000010006,0.2799999999989963,是,是,已平仓
64,2023-03-23,2023-03-23,2023-03-23,多头,1.0,1.0,1,1.0800000000000045,-0.750000000000993,1.8300000000009975,是,是,已平仓
65,2023-03-31,2023-03-31,2023-03-31,多头,1.0,1.0,1,0.6300000000010118,0.750000000000993,-0.11999999999998123,是,是,已平仓
66,2023-04-04,2023-04-12,2023-04-12,多头,1.0,1.0,6,2.79999999999999,4.459999999999013,-1.6599999999990231,是,是,已平仓
67,2023-04-18,2023-04-18,2023-04-18,多头,1.0,1.0,1,0.7100000000000162,1.1299999999999852,-0.41999999999996906,是,是,已平仓
68,2023-04-20,2023-04-20,2023-04-20,多头,1.0,1.0,1,1.1999999999999857,0.010000000000010001,1.1899999999999757,是,是,已平仓
69,2023-04-24,2023-04-26,2023-04-26,多头,1.0,1.0,3,-0.7700000000000069,1.9999999999999878,-2.7699999999999947,否,是,已平仓
70,2023-05-05,2023-05-05,2023-05-05,多头,1.0,1.0,1,0.47000000000099046,2.7499999999999747,-2.279999999998984,是,是,已平仓
71,2023-05-09,2023-05-10,2023-05-10,多头,1.0,1.0,2,3.8799999999999946,2.7399999999999993,1.1399999999999952,是,是,已平仓
72,2023-05-15,2023-05-15,2023-05-15,多头,1.0,1.0,1,0.8900000000009942,-1.3200000000000016,2.2100000000009956,是,是,已平仓
73,2023-05-17,2023-05-18,2023-05-18,多头,1.0,1.0,2,-0.5900000000000003,-0.5499999999999949,-0.040000000000005365,否,是,已平仓
74,2023-05-23,2023-05-23,2023-05-23,多头,1.0,1.0,1,1.2799999999999965,1.7000000000000002,-0.4200000000000037,是,是,已平仓
75,2023-05-25,2023-05-25,2023-05-25,多头,1.0,1.0,1,-0.889999999999988,-0.28000000000000247,-0.6099999999999856,否,是,已平仓
76,2023-06-05,2023-06-05,2023-06-05,多头,1.0,1.0,1,0.4799999999990229,0.25000000000000716,0.22999999999901571,是,是,已平仓
77,2023-06-07,2023-06-13,2023-06-13,多头,1.0,1.0,5,2.2000000000000144,5.989999999999989,-3.7899999999999743,是,是,已平仓
78,2023-06-21,2023-06-26,2023-06-26,多头,1.0,1.0,2,2.5899999999999883,0.7400000000000115,1.8499999999999768,是,是,已平仓
79,2023-06-29,2023-06-30,2023-06-30,多头,1.0,1.0,2,1.0699999999999945,2.9999999999990106,-1.929999999999016,是,是,已平仓
80,2023-07-04,2023-07-05,2023-07-05,多头,1.0,1.0,2,-2.90999999999899,0.0,-2.90999999999899,否,是,已平仓
81,2023-07-07,2023-07-13,2023-07-13,多头,1.0,1.0,5,3.92,-0.21000000000000185,4.130000000000002,是,是,已平仓
82,2023-07-18,2023-07-18,2023-07-18,多头,1.0,1.0,1,0.9299999999999933,1.2999999999999816,-0.36999999999998834,是,是,已平仓
83,2023-07-24,2023-07-25,2023-07-25,多头,1.0,1.0,2,-3.6200000000000125,-5.5099999999999945,1.889999999999982,否,是,已平仓
84,2023-07-28,2023-07-28,2023-07-28,多头,1.0,1.0,1,-1.1399999999999952,-1.380000000000027,0.24000000000003174,否,是,已平仓
85,2023-08-02,2023-08-03,2023-08-03,多头,1.0,1.0,2,-2.059999999999007,1.7199999999999855,-3.7799999999989926,否,是,已平仓
86,2023-08-07,2023-08-09,2023-08-09,多头,1.0,1.0,3,1.7500000000000155,0.08000000000001062,1.6700000000000048,是,是,已平仓
87,2023-08-14,2023-08-18,2023-08-18,多头,1.0,1.0,5,8.43,7.420000000000031,1.0099999999999687,是,是,已平仓
88,2023-08-22,2023-08-22,2023-08-22,多头,1.0,1.0,1,-2.9099999999999957,-1.610000000000014,-1.2999999999999816,否,是,已平仓
89,2023-08-24,2023-08-28,2023-08-28,多头,1.0,1.0,3,0.9800000000000088,-3.020000000000002,4.000000000000011,是,是,已平仓
90,2023-08-30,2023-08-30,2023-08-30,多头,1.0,1.0,1,0.889999999999988,0.9999999999989878,-0.10999999999899979,是,是,已平仓
91,2023-09-01,2023-09-01,2023-09-01,多头,1.0,1.0,1,-0.09999999999999593,-2.7499999999990035,2.6499999999990074,否,是,已平仓
92,2023-09-14,2023-09-20,2023-09-20,多头,1.0,1.0,5,-2.910000000001002,-5.000000000000004,2.0899999999990024,否,是,已平仓
93,2023-09-22,2023-09-22,2023-09-22,多头,1.0,1.0,1,-1.9900000000000126,-2.0000000000000226,0.010000000000010001,否,是,已平仓
94,2023-09-26,2023-09-27,2023-09-27,多头,1.0,1.0,2,0.6300000000000054,0.9900000000009901,-0.36000000000098464,是,是,已平仓
95,2023-10-17,2023-10-18,2023-10-18,多头,1.0,1.0,2,-0.7200000000009976,-2.7500000000000093,2.0299999999990117,否,是,已平仓
96,2023-10-23,2023-10-23,2023-10-23,多头,1.0,1.0,1,-1.020000000000014,0.050000000000986755,-1.0700000000010008,否,是,已平仓
97,2023-10-26,2023-10-27,2023-10-27,多头,1.0,1.0,2,0.37999999999999834,-0.809999999999006,1.1899999999990043,是,是,已平仓
98,2023-10-31,2023-11-01,2023-11-01,多头,1.0,1.0,2,-3.5499999999990055,2.880000000000001,-6.429999999999007,否,是,已平仓
99,2023-11-06,2023-11-06,2023-11-06,多头,1.0,1.0,1,-1.889999999999982,0.5900000000000003,-2.479999999999982,否,是,已平仓
100,2023-11-08,2023-11-08,2023-11-08,多头,1.0,1.0,1,1.3999999999990063,1.6800000000009863,-0.28000000000198,是,是,已平仓
101,2023-11-10,2023-11-10,2023-11-10,多头,1.0,1.0,1,1.0399999999999991,0.5000000000000143,0.5399999999999848,是,是,已平仓
102,2023-11-14,2023-11-14,2023-11-14,多头,1.0,1.0,1,-0.21000000000000185,-1.1900000000000106,0.9800000000000088,否,是,已平仓
103,2023-11-16,2023-11-16,2023-11-16,多头,1.0,1.0,1,0.26999999999999247,0.7500000000000215,-0.48000000000002907,是,是,已平仓
104,2023-11-22,2023-11-23,2023-11-23,多头,1.0,1.0,2,-0.5300000000000096,-3.3899999999999904,2.859999999999981,否,是,已平仓
105,2023-12-01,2023-12-08,2023-12-08,多头,1.0,1.0,6,5.219999999999981,0.439999999999989,4.779999999999992,是,是,已平仓
106,2023-12-13,2023-12-13,2023-12-13,多头,1.0,1.0,1,1.600000000000004,1.4899999999999982,0.11000000000000587,是,是,已平仓
107,2023-12-21,2023-12-21,2023-12-21,多头,1.0,1.0,1,1.7300000000000302,3.2099999999999835,-1.4799999999999534,是,是,已平仓
108,2024-01-04,2024-01-04,2024-01-04,多头,1.0,1.0,1,1.8399999999989953,1.6300000000010058,0.20999999999798957,是,是,已平仓
109,2024-01-10,2024-01-11,2024-01-11,多头,1.0,1.0,2,0.14000000000000123,-1.3000000000000165,1.4400000000000177,是,是,已平仓
110,2024-01-18,2024-01-19,2024-01-19,多头,1.0,1.0,2,2.2900000000010063,0.49999999999997957,1.7900000000010268,是,是,已平仓
111,2024-01-23,2024-01-23,2024-01-23,多头,1.0,1.0,1,-0.3499999999989969,-1.1999999999999855,0.8500000000009886,否,是,已平仓
112,2024-01-29,2024-02-05,2024-02-05,多头,1.0,1.0,6,10.400000000000027,9.919999999999998,0.48000000000002885,是,是,已平仓
113,2024-02-07,2024-02-08,2024-02-08,多头,1.0,1.0,2,1.090000000000015,1.460000000001009,-0.370000000000994,是,是,已平仓
114,2024-02-21,2024-02-21,2024-02-21,多头,1.0,1.0,1,0.6399999999999808,0.1499999999999765,0.4900000000000043,是,是,已平仓
115,2024-02-23,2024-02-29,2024-02-29,多头,1.0,1.0,5,2.510000000000012,6.5799999999999885,-4.069999999999976,是,是,已平仓
116,2024-03-11,2024-03-12,2024-03-12,多头,1.0,1.0,2,-2.549999999999982,-6.509999999999987,3.9600000000000053,否,是,已平仓
117,2024-03-15,2024-03-15,2024-03-15,多头,1.0,1.0,1,1.2600000000000111,2.2499999999990234,-0.9899999999990123,是,是,已平仓
118,2024-03-20,2024-03-22,2024-03-22,多头,1.0,1.0,3,-1.2099999999989897,-2.500000000000002,1.2900000000010126,否,是,已平仓
119,2024-03-29,2024-04-01,2024-04-01,多头,1.0,1.0,2,-0.7799999999999822,-0.5599999999999701,-0.22000000000001207,否,是,已平仓
120,2024-04-03,2024-04-08,2024-04-08,多头,1.0,1.0,2,1.2100000000010018,1.0500000000000091,0.16000000000099268,是,是,已平仓
121,2024-04-10,2024-04-22,2024-04-22,多头,1.0,1.0,9,7.180000000001004,2.920000000000006,4.260000000000998,是,是,已平仓
122,2024-04-24,2024-04-24,2024-04-24,多头,1.0,1.0,1,-2.1900000000000044,-4.670000000000021,2.480000000000017,否,是,已平仓
123,2024-05-08,2024-05-10,2024-05-10,多头,1.0,1.0,3,-3.100000000000012,-2.2599999999989993,-0.8400000000010128,否,是,已平仓
124,2024-05-15,2024-05-15,2024-05-15,多头,1.0,1.0,1,0.1000000000000306,-0.8199999999999874,0.920000000000018,是,是,已平仓
125,2024-05-20,2024-05-21,2024-05-21,多头,1.0,1.0,2,-1.3600000000010133,-0.6399999999999808,-0.7200000000010325,否,是,已平仓
126,2024-05-23,2024-05-27,2024-05-27,多头,1.0,1.0,3,1.7999999999999963,0.39000000000101454,1.4099999999989818,是,是,已平仓
127,2024-05-30,2024-05-31,2024-05-31,多头,1.0,1.0,2,-0.4700000000009904,-1.4999999999999736,1.0299999999989833,否,是,已平仓
128,2024-06-04,2024-06-05,2024-06-05,多头,1.0,1.0,2,1.970000000000999,0.449999999999999,1.5200000000009999,是,是,已平仓
129,2024-06-11,2024-06-11,2024-06-11,多头,1.0,1.0,1,1.810000000000006,0.4200000000000037,1.3900000000000023,是,是,已平仓
130,2024-06-14,2024-06-14,2024-06-14,多头,1.0,1.0,1,0.6800000000000208,1.1999999999999855,-0.5199999999999647,是,是,已平仓
131,2024-06-19,2024-06-20,2024-06-20,多头,1.0,1.0,2,0.6400000000009871,0.9199999999990119,-0.27999999999802483,是,是,已平仓
132,2024-06-27,2024-07-01,2024-07-01,多头,1.0,1.0,3,-2.550000000000018,-2.6099999999999732,0.0599999999999552,否,是,已平仓
133,2024-07-03,2024-07-03,2024-07-03,多头,1.0,1.0,1,2.149999999999999,-0.5699999999990089,2.7199999999990077,是,是,已平仓
134,2024-07-09,2024-07-11,2024-07-11,多头,1.0,1.0,3,2.229999999999004,2.5599999999999934,-0.3300000000009895,是,是,已平仓
135,2024-07-15,2024-07-15,2024-07-15,多头,1.0,1.0,1,0.0099999999999753,0.6300000000000056,-0.6200000000000303,是,是,已平仓
136,2024-07-17,2024-07-19,2024-07-19,多头,1.0,1.0,3,0.7799999999999823,-0.010000000000981446,0.7900000000009637,是,是,已平仓
137,2024-07-23,2024-07-24,2024-07-24,多头,1.0,1.0,2,2.270000000000015,0.7999999999999674,1.4700000000000477,是,是,已平仓
138,2024-07-26,2024-07-29,2024-07-29,多头,1.0,1.0,2,1.5700000000000087,5.940000000000008,-4.369999999999999,是,是,已平仓
139,2024-08-01,2024-08-01,2024-08-01,多头,1.0,1.0,1,2.389999999999996,1.9699999999999929,0.42000000000000326,是,是,已平仓
140,2024-08-06,2024-08-09,2024-08-09,多头,1.0,1.0,4,-3.660000000000017,-6.099999999999994,2.4399999999999773,否,是,已平仓
141,2024-08-19,2024-08-21,2024-08-21,多头,1.0,1.0,3,-2.0399999999999925,3.080000000000027,-5.12000000000002,否,是,已平仓
142,2024-08-30,2024-09-05,2024-09-05,多头,1.0,1.0,5,2.1400000000009953,3.6500000000000075,-1.5099999999990121,是,是,已平仓
143,2024-09-10,2024-09-10,2024-09-10,多头,1.0,1.0,1,1.8600000000009929,1.2400000000000255,0.6200000000009673,是,是,已平仓
144,2024-09-12,2024-09-23,2024-09-23,多头,1.0,1.0,6,4.010000000000991,6.630000000000004,-2.6199999999990133,是,是,已平仓
145,2024-10-14,2024-10-18,2024-10-18,多头,1.0,1.0,5,4.189999999999992,2.6000000000000334,1.589999999999959,是,是,已平仓
146,2024-10-30,2024-10-31,2024-10-31,多头,1.0,1.0,2,0.0500000000000153,1.2200000000000057,-1.1699999999999904,是,是,已平仓
147,2024-11-04,2024-11-13,2024-11-13,多头,1.0,1.0,8,4.999999999998998,5.300000000000027,-0.3000000000010292,是,是,已平仓
148,2024-11-15,2024-11-18,2024-11-18,多头,1.0,1.0,2,-2.0200000000000085,-3.0900000000000025,1.069999999999994,否,是,已平仓
149,2024-11-21,2024-11-21,2024-11-21,多头,1.0,1.0,1,0.6699999999990047,1.8200000000009875,-1.1500000000019828,是,是,已平仓
150,2024-11-26,2024-11-28,2024-11-28,多头,1.0,1.0,3,3.7300000000009894,3.7799999999999985,-0.04999999999900906,是,是,已平仓
151,2024-12-02,2024-12-02,2024-12-02,多头,1.0,1.0,1,4.689999999999,3.95999999999997,0.7299999999990301,是,是,已平仓
152,2024-12-05,2024-12-06,2024-12-06,多头,1.0,1.0,2,2.880000000000001,0.7300000000000014,2.1499999999999995,是,是,已平仓
153,2024-12-10,2024-12-11,2024-12-11,多头,1.0,1.0,2,9.869999999999985,9.499999999999995,0.36999999999999034,是,是,已平仓
154,2024-12-16,2024-12-16,2024-12-16,多头,1.0,1.0,1,4.329999999999994,5.559999999999975,-1.2299999999999809,是,是,已平仓
155,2024-12-24,2024-12-24,2024-12-24,多头,1.0,1.0,1,-1.0399999999999991,-1.470000000000013,0.4300000000000139,否,是,已平仓
156,2025-01-02,2025-01-02,2025-01-02,多头,1.0,1.0,1,7.789999999999984,6.750000000000991,1.0399999999989928,是,是,已平仓
157,2025-01-10,2025-01-10,2025-01-10,多头,1.0,1.0,1,-0.800000000000002,0.3000000000000224,-1.1000000000000245,否,是,已平仓
158,2025-01-14,2025-01-14,2025-01-14,多头,1.0,1.0,1,-1.239999999999991,1.460000000000003,-2.699999999999994,否,是,已平仓
159,2025-01-16,2025-01-16,2025-01-16,多头,1.0,1.0,1,0.0,0.0,0.0,否,是,已平仓
160,2025-01-20,2025-01-20,2025-01-20,多头,1.0,1.0,1,-0.1400000000000012,-1.5400000000000136,1.4000000000000123,否,是,已平仓
161,2025-01-23,2025-01-24,2025-01-24,多头,1.0,1.0,2,0.6899999999999962,0.36999999999998834,0.32000000000000783,是,是,已平仓
162,2025-02-05,2025-02-10,2025-02-10,多头,1.0,1.0,4,1.2900000000000065,-0.43000000000098515,1.7200000000009916,是,是,已平仓
163,2025-02-12,2025-02-13,2025-02-13,多头,1.0,1.0,2,0.7200000000000262,-0.7199999999999914,1.4400000000000177,是,是,已平仓
164,2025-02-18,2025-02-18,2025-02-18,多头,1.0,1.0,1,-1.0699999999999943,-0.7199999999999915,-0.35000000000000275,否,是,已平仓
165,2025-02-26,2025-03-05,2025-03-05,多头,1.0,1.0,6,-2.570000000000003,1.919999999999977,-4.48999999999998,否,是,已平仓
166,2025-03-14,2025-03-24,2025-03-24,多头,1.0,1.0,7,-0.7799999999990102,1.5200000000000284,-2.299999999999039,否,是,已平仓
167,2025-03-26,2025-03-27,2025-03-27,多头,1.0,1.0,2,1.0599999999999845,1.2099999999999955,-0.150000000000011,是,是,已平仓
168,2025-04-01,2025-04-01,2025-04-01,多头,1.0,1.0,1,0.6000000000000103,0.2500000000000071,0.3500000000000032,是,是,已平仓
169,2025-04-03,2025-04-08,2025-04-08,多头,1.0,1.0,3,9.699999999999985,12.540000000000017,-2.840000000000032,是,是,已平仓
170,2025-04-16,2025-04-17,2025-04-17,多头,1.0,1.0,2,-0.5700000000000149,-0.9199999999999832,0.3499999999999682,否,是,已平仓
171,2025-04-22,2025-04-23,2025-04-23,多头,1.0,1.0,2,2.110000000001,0.5300000000000096,1.5800000000009904,是,是,已平仓
172,2025-04-25,2025-05-07,2025-05-07,多头,1.0,1.0,6,3.8300000000000134,2.2199999999999998,1.6100000000000136,是,是,已平仓
173,2025-05-09,2025-05-09,2025-05-09,多头,1.0,1.0,1,0.0,-0.2000000000000265,0.2000000000000265,否,是,已平仓
174,2025-05-14,2025-05-15,2025-05-15,多头,1.0,1.0,2,2.479999999999982,-0.9400000000000033,3.4199999999999857,是,是,已平仓
175,2025-05-21,2025-05-28,2025-05-28,多头,1.0,1.0,6,-0.5300000000000096,1.719999999999986,-2.2499999999999956,否,是,已平仓
176,2025-06-06,2025-06-09,2025-06-09,多头,1.0,1.0,2,1.4999999999999736,1.8199999999999814,-0.32000000000000783,是,是,已平仓
177,2025-06-11,2025-06-13,2025-06-13,多头,1.0,1.0,3,3.2499999999999893,1.2900000000000063,1.959999999999983,是,是,已平仓
178,2025-06-17,2025-06-20,2025-06-20,多头,1.0,1.0,4,0.9400000000000037,0.35999999999997845,0.5800000000000253,是,是,已平仓
179,2025-06-24,2025-06-24,2025-06-24,多头,1.0,1.0,1,-0.2500000000009786,-0.6199999999990241,0.3699999999980455,否,是,已平仓
180,2025-06-30,2025-06-30,2025-06-30,多头,1.0,1.0,1,-0.5000000000000143,-0.0700000000000006,-0.4300000000000137,否,是,已平仓
181,2025-07-02,2025-07-04,2025-07-04,多头,1.0,1.0,3,3.4999999999999964,5.551115123125783e-17,3.4999999999999964,是,是,已平仓
182,2025-07-08,2025-07-09,2025-07-09,多头,1.0,1.0,2,-1.5000000000000082,-0.3999999999999837,-1.1000000000000245,否,是,已平仓
183,2025-07-17,2025-07-21,2025-07-21,多头,1.0,1.0,3,-0.4200000000000037,-1.5700000000000085,1.1500000000000048,否,是,已平仓
184,2025-07-29,2025-08-04,2025-08-04,多头,1.0,1.0,5,-1.750000000000015,0.6299999999989996,-2.379999999999015,否,是,已平仓
185,2025-08-07,2025-08-07,2025-08-07,多头,1.0,1.0,1,0.4799999999999943,1.0500000000000091,-0.5700000000000148,是,是,已平仓
186,2025-08-20,2025-08-21,2025-08-21,多头,1.0,1.0,2,-4.51,0.5800000000000249,-5.090000000000025,否,是,已平仓
187,2025-08-26,2025-09-01,2025-09-01,多头,1.0,1.0,5,-4.999999999999971,-6.140000000000001,1.1400000000000299,否,是,已平仓
188,2025-09-03,2025-09-03,2025-09-03,多头,1.0,1.0,1,1.250000000000001,1.8299999999999916,-0.5799999999999905,是,是,已平仓
189,2025-09-05,2025-09-05,2025-09-05,多头,1.0,1.0,1,-2.500000000000973,-1.999999999999988,-0.500000000000985,否,是,已平仓
190,2025-09-10,2025-09-10,2025-09-10,多头,1.0,1.0,1,0.0,-3.509999999999972,3.509999999999972,否,是,已平仓
191,2025-09-16,2025-09-16,2025-09-16,多头,1.0,1.0,1,0.5199999999989935,1.9700000000000275,-1.450000000001034,是,是,已平仓
